-28406.9980469 16679.7109375 49.9149932861
-6358.734375 12143.9404297 28.3184700012
3190.17919922 17041.1972656 64.2007446289
34052.7695312 16182.5351562 80.0932006836
39266.734375 -1066.66870117 6.14241790771
38464.609375 -17334.7128906 26.2403964996
14609.9355469 -19519.2558594 52.7911186218
1009.74829102 -16242.5917969 21.9637145996
3721.09594727 -8468.71972656 47.3738059998
-1820.30554199 -7692.83496094 35.7437973022
-5878.57275391 -14467.3847656 39.7370223999
-15254.5761719 -15286.0566406 57.7438812256
-22675.9609375 -14444.2792969 76.7056121826
-28411.625 -9649.45507812 7.60300064087
-32877.5898438 -7611.07421875 18.0133991241
-36896.8007812 -10789.8203125 25.7959594727
-41184.1992188 -1243.45996094 55.8787231445
-40551.8007812 10845.2373047 53.317653656
18917.5820312 3751.73583984 81.6054000854
-16883.5097656 1212.89709473 55.4392318726
18621.4746094 16611.8671875 30.4067974091
27290.0214844 -10365.9189453 25.8651733398
-10768.1591797 -1445.1060791 23.2525100708
-28576.8847656 3478.43774414 34.4240074158
3225.85888672 3999.65625 44.3274154663
-31003.2382812 4313.91796875 23.9844436646
26537.2734375 -18426.984375 24.9301319122
-1475.99572754 2016.51013184 57.0076713562
-17382.8671875 14411.8261719 72.1777572632
29182.7871094 1407.2755127 44.4437141418
10571.8144531 10348.796875 24.1990032196
-4163.03955078 2279.31811523 42.9561920166
-36580.0351562 1774.9329834 82.8203125
11268.8193359 -2029.7520752 17.3699378967
-22852.109375 8956.66796875 94.1259613037
12917.7314453 -7357.41162109 27.0292282104
30361.0039062 -3205.59301758 7.08318328857
36659.75 7557.93310547 87.9038314819
-16454.9511719 -6925.19238281 51.7127990723
38865.671875 -9200.69042969 42.769985199
18518.4980469 -12298.7285156 61.9279975891
31526.3476562 8841.20996094 45.0780258179
11151.6191406 4093.91479492 35.4272422791
26337.1210938 16397.2011719 51.6537895203
10905.8271484 16826.53125 18.7966346741
-8560.16015625 -11408.6835938 23.9504451752
33333.7421875 -5553.06201172 91.6094665527
21215.8359375 -14955.6474609 60.6110458374
-12874.6689453 -8359.97949219 56.77891922
-7989.27978516 5412.87744141 59.6437339783
-22383.1464844 -12809.6513672 60.2415466309
7809.84179688 -17880.9238281 28.8800182343
32721.0410156 -13754.2099609 34.5361099243
-34479.3984375 13762.4746094 17.0114631653
-17357.5722656 7800.13476562 71.1385269165
-28444.9492188 -3125.48242188 78.3081054688
-28360.8300781 10009.1835938 40.3680801392
3340.64746094 -2176.67773438 48.3667984009
3146.23852539 10729.7421875 28.0690917969
-1427.28393555 8249.00878906 41.21509552
-22921.9960938 -8455.40234375 48.3724517822
-29873.5996094 10473.8183594 38.2704620361
-31814.1464844 -1459.4954834 48.1040611267
-40868.0 4800.88867188 28.3844718933
-30764.5585938 -2229.90209961 65.7937927246
20573.6054688 -18973.1210938 41.6822814941
32500.9414062 -17880.8476562 43.0017585754
-35645.2226562 7685.41845703 66.6368942261
1261.28601074 -3239.08569336 46.0167694092
-4097.10839844 7324.56738281 48.2889633179
-23027.484375 2295.27734375 76.1140441895
-11870.8007812 13277.8828125 58.3647232056
-22894.9335938 15545.7685547 62.3152236938
-6313.48046875 -4631.94628906 19.7856178284
-1584.27758789 14592.5683594 59.8993301392
16558.9609375 -3070.28491211 24.2778186798
33981.1328125 53.5382957458 31.6874866486
-36892.59375 -4464.28466797 56.837688446
-39040.5 -6016.64013672 49.039768219
22733.859375 13303.4423828 36.5966262817
14987.7802734 7159.83154297 86.3538665771
7331.66699219 14036.4638672 52.6046638489
7413.71533203 965.952880859 16.8079795837
-2725.08081055 -2942.05004883 6.41739273071
-38801.171875 6231.59277344 75.681427002
-34662.5625 -2910.46240234 58.6149330139
-32686.375 9109.22363281 45.5258712769
-1384.90124512 11431.6210938 52.604927063
7551.79150391 7385.1015625 57.7208747864
14511.3945312 13507.0957031 24.7938632965
7497.2265625 -5209.02587891 45.9508056641
14975.203125 1055.71472168 45.6854286194
30272.6308594 13294.4628906 77.6748809814
25181.3515625 -1851.20117188 60.1126785278
32894.09375 3983.98852539 61.2961273193
-1458.64794922 -2992.7980957 53.3805236816
-20186.8203125 5001.10009766 68.4479217529
-25671.828125 -369.168457031 32.8913650513
-10566.5742188 -14876.7207031 40.3046417236
16939.2480469 -5693.54638672 37.2879562378
8268.48046875 -7854.86474609 46.1524505615
26104.5644531 -4028.27294922 -4.60256958008
27708.4140625 5789.15576172 63.2632255554
20265.8671875 -379.89743042 53.0841369629
37963.2421875 3245.63232422 63.5702018738
35356.2578125 11870.234375 40.2768249512
5177.10498047 -14826.2001953 63.3286972046
-11458.6367188 2262.66967773 26.7269668579
-17304.546875 -3240.33056641 49.5725212097
-15756.5625 -11017.5078125 5.78242492676
2365.42211914 -12355.65625 65.4183502197
26957.1289062 -14065.5556641 62.8555679321
38665.140625 -13267.7011719 -27.6001205444
39066.203125 -5133.6796875 68.2083129883
10837.8046875 -10759.6992188 77.5275802612
19622.5371094 -8339.90136719 88.9993209839
28734.6289062 -6447.44482422 43.7490463257
-3849.43920898 -11080.109375 31.2738246918
17559.6230469 59.6671943665 75.1592712402
25048.4101562 5966.76074219 82.9233856201
30288.1113281 5193.42773438 49.0559082031
22758.9824219 -741.69744873 60.772857666
11933.3564453 -17378.8691406 60.445274353
24215.7929688 -7216.96484375 34.1376953125
-19341.2480469 -9509.41015625 63.4280700684
-20152.3066406 11302.0585938 73.1342697144
-13849.8212891 -4171.20117188 30.0482387543
-26372.4179688 6459.72558594 79.7520446777
-14672.1630859 3960.62939453 84.9444885254
22203.1933594 10097.8417969 26.7683563232
6854.42675781 10491.8925781 41.1693153381
7650.45751953 -2206.828125 62.9194145203
7279.32714844 4306.02197266 26.7676944733
14668.2177734 3996.50512695 46.7247428894
30194.9453125 16289.8681641 23.2861938477
22479.296875 16504.5351562 68.6172332764
7048.00292969 16933.8632812 71.3489761353
14763.6503906 16719.1992188 34.8028907776
-7229.28564453 439.524078369 25.1038551331
-4793.67285156 -9710.70410156 35.5912437439
-11820.5263672 -13589.2167969 66.5213470459
17593.5585938 -17732.7695312 62.2436065674
35196.6445312 -11179.0439453 50.3947029114
30056.71875 -16867.0136719 27.2572040558
-25543.7929688 -12046.8671875 27.1134147644
-18965.2695312 -14865.1679688 47.6879348755
-14267.5791016 -11815.0605469 39.0704727173
-12065.4707031 -4891.47265625 80.8968505859
-9899.63085938 2122.97607422 68.021522522
-7696.36279297 8861.06347656 51.4725074768
-5455.68652344 -1335.48217773 36.1660461426
-6762.38574219 -7715.57470703 94.2253723145
-14590.4833984 -110.595535278 45.9903907776
-18844.4648438 -5741.01855469 4.26893234253
4409.79492188 -17061.7578125 41.4513397217
11209.8886719 -18700.0898438 52.5804519653
3976.75708008 -11659.6494141 62.8508911133
29780.8203125 -11802.5527344 52.6890411377
35337.28125 -15718.2011719 35.9029846191
35253.9414062 -7448.22607422 45.3968048096
24114.7128906 -17205.9824219 35.5028877258
-33648.390625 3096.24755859 83.9625091553
-31443.1992188 15221.0927734 39.8591575623
-37515.6015625 12303.8554688 18.0323238373
-17616.5566406 11692.1582031 45.5810775757
-17139.2675781 4941.39550781 53.5931930542
-22337.8496094 -382.909332275 5.94395446777
-22335.8105469 12777.0175781 79.569770813
-28363.8945312 379.339477539 39.8554496765
-28259.4257812 -6458.26123047 38.4867134094
-28014.1269531 13851.4541016 59.7078437805
-28549.2167969 6757.39501953 69.6675643921
-23183.7421875 5347.89794922 65.4304962158
-11359.9931641 10387.9912109 25.2071495056
8498.92871094 -10734.3779297 56.013130188
22178.6484375 -7611.23925781 69.6938476562
13110.1142578 -10446.4267578 60.2000808716
13578.5048828 -15820.1611328 12.7771606445
26336.7324219 -6996.34082031 102.199295044
18647.0039062 13555.9345703 67.998046875
3393.91772461 -5040.84423828 23.6189842224
3395.72045898 997.268249512 24.9357948303
3185.43823242 7451.19677734 44.0513000488
3145.14794922 13933.9277344 3.22261047363
-1374.03125 5079.88134766 54.7750816345
26433.6113281 13390.0849609 69.2682876587
-30693.1796875 -5436.01904297 83.5061569214
-36903.8359375 -7535.61230469 4.3217124939
1023.96252441 6222.93652344 92.2466506958
-3945.21850586 10268.078125 19.3719139099
1140.98999023 -21.65026474 38.9328651428
901.39855957 12457.8974609 48.0819358826
-18825.7167969 -11944.9755859 3.56256866455
-13533.4208984 -1882.52758789 51.2773857117
-19692.03125 -7638.38183594 62.712348938
-25863.3984375 -9355.91113281 38.5447845459
-14330.1289062 2014.70263672 65.8467025757
-20064.8339844 -3549.98583984 53.7288780212
-35197.203125 10636.4599609 42.6987419128
-30584.5878906 8054.56835938 81.5767745972
-29517.2578125 13598.8525391 71.9247589111
-32936.265625 -4721.29541016 53.5528526306
-31187.3652344 1544.57568359 58.4766273499
-36029.8125 4780.27587891 20.0093917847
-29975.1308594 799.828552246 42.5055465698
-36882.390625 -1364.35180664 48.8057441711
-40709.8984375 7823.06298828 77.7061843872
-41026.1015625 1778.71435547 37.568271637
-31861.1015625 -4716.37158203 66.9552307129
